"","x"
"1154","09:01:12.125"
"1155","09:01:12.250"
"1156","09:01:12.375"
"1157","09:01:12.500"
"1158","09:01:12.625"
"1159","09:01:12.750"
"1160","09:01:12.875"
"1161","09:01:13.000"
"1162","09:01:13.125"
"1163","09:01:13.250"
"1164","09:01:13.375"
"1165","09:01:13.500"
"1166","09:01:13.625"
"1167","09:01:13.750"
"1168","09:01:13.875"
"1169","09:01:14.000"
"1170","09:01:14.125"
"1171","09:01:14.250"
"1172","09:01:14.375"
"1173","09:01:14.500"
"1174","09:01:14.625"
"1175","09:01:14.750"
"1176","09:01:14.875"
"1177","09:01:15.000"
"1178","09:01:15.125"
"1179","09:01:15.250"
"1180","09:01:15.375"
"1181","09:01:15.500"
"1182","09:01:15.625"
"1183","09:01:15.750"
"1184","09:01:15.875"
"1185","09:01:16.000"
"1186","09:01:16.125"
"1187","09:01:16.250"
"1188","09:01:16.375"
"1189","09:01:16.500"
"1190","09:01:16.625"
"1191","09:01:16.750"
"1192","09:01:16.875"
"1193","09:01:17.000"
"1194","09:01:17.125"
"1195","09:01:17.250"
"1196","09:01:17.375"
"1197","09:01:17.500"
"1198","09:01:17.625"
"1199","09:01:17.750"
"1200","09:01:17.875"
"1201","09:01:18.000"
"1202","09:01:18.125"
"1203","09:01:18.250"
"1204","09:01:18.375"
"1205","09:01:18.500"
"1206","09:01:18.625"
"1207","09:01:18.750"
"1208","09:01:18.875"
"1209","09:01:19.000"
"1210","09:01:19.125"
"1211","09:01:19.250"
"1212","09:01:19.375"
"1213","09:01:19.500"
"1214","09:01:19.625"
"1215","09:01:19.750"
"1216","09:01:19.875"
"1217","09:01:20.000"
"1218","09:01:20.125"
"1219","09:01:20.250"
"1220","09:01:20.375"
"1221","09:01:20.500"
"1222","09:01:20.625"
"1223","09:01:20.750"
"1224","09:01:20.875"
"1225","09:01:21.000"
"1226","09:01:21.125"
"1227","09:01:21.250"
"1228","09:01:21.375"
"1229","09:01:21.500"
"1230","09:01:21.625"
"1231","09:01:21.750"
"1232","09:01:21.875"
"1233","09:01:22.000"
"1234","09:01:22.125"
"1235","09:01:22.250"
"1236","09:01:22.375"
"1237","09:01:22.500"
"1238","09:01:22.625"
"1239","09:01:22.750"
"1240","09:01:22.875"
"1241","09:01:23.000"
"1242","09:01:23.125"
"1243","09:01:23.250"
"1244","09:01:23.375"
"1245","09:01:23.500"
"1246","09:01:23.625"
"1247","09:01:23.750"
"1248","09:01:23.875"
"1249","09:01:24.000"
"1250","09:01:24.125"
"1251","09:01:24.250"
"1252","09:01:24.375"
"1253","09:01:24.500"
"1254","09:01:24.625"
"1255","09:01:24.750"
"1256","09:01:24.875"
"1257","09:01:25.000"
"1258","09:01:25.125"
"1259","09:01:25.250"
"1260","09:01:25.375"
"1261","09:01:25.500"
"1262","09:01:25.625"
"1263","09:01:25.750"
"1264","09:01:25.875"
"1265","09:01:26.000"
"1266","09:01:26.125"
"1267","09:01:26.250"
"1268","09:01:26.375"
"1269","09:01:26.500"
"1270","09:01:26.625"
"1271","09:01:26.750"
"1272","09:01:26.875"
"1273","09:01:27.000"
"1274","09:01:27.125"
"1275","09:01:27.250"
"1276","09:01:27.375"
"1277","09:01:27.500"
"1278","09:01:27.625"
"1279","09:01:27.750"
"1280","09:01:27.875"
"1281","09:01:28.000"
"1282","09:01:28.125"
"1283","09:01:28.250"
"1284","09:01:28.375"
"1285","09:01:28.500"
"1286","09:01:28.625"
"1287","09:01:28.750"
"1288","09:01:28.875"
"1289","09:01:29.000"
"1290","09:01:29.125"
"1291","09:01:29.250"
"1292","09:01:29.375"
"1293","09:01:29.500"
"1294","09:01:29.625"
"1295","09:01:29.750"
"1296","09:01:29.875"
"1297","09:01:30.000"
"1298","09:01:30.125"
"1299","09:01:30.250"
"1300","09:01:30.375"
"1301","09:01:30.500"
"1302","09:01:30.625"
"1303","09:01:30.750"
"1304","09:01:30.875"
"1305","09:01:31.000"
"1306","09:01:31.125"
"1307","09:01:31.250"
"1308","09:01:31.375"
"1309","09:01:31.500"
"1310","09:01:31.625"
"1311","09:01:31.750"
"1312","09:01:31.875"
"1313","09:01:32.000"
"1314","09:01:32.125"
"1315","09:01:32.250"
"1316","09:01:32.375"
"1317","09:01:32.500"
"1318","09:01:32.625"
"1319","09:01:32.750"
"1320","09:01:32.875"
"1321","09:01:33.000"
"1322","09:01:33.125"
"1323","09:01:33.250"
"1324","09:01:33.375"
"1325","09:01:33.500"
"1326","09:01:33.625"
"1327","09:01:33.750"
"1328","09:01:33.875"
"1329","09:01:34.000"
"1330","09:01:34.125"
"1331","09:01:34.250"
"1332","09:01:34.375"
"1333","09:01:34.500"
"1334","09:01:34.625"
"1335","09:01:34.750"
"1336","09:01:34.875"
"1337","09:01:35.000"
"1338","09:01:35.125"
"1339","09:01:35.250"
"1340","09:01:35.375"
"1341","09:01:35.500"
"1342","09:01:35.625"
"1343","09:01:35.750"
"1344","09:01:35.875"
"1345","09:01:36.000"
"1346","09:01:36.125"
"1347","09:01:36.250"
"1348","09:01:36.375"
"1349","09:01:36.500"
"1350","09:01:36.625"
"1351","09:01:36.750"
"1352","09:01:36.875"
"1353","09:01:37.000"
"1354","09:01:37.125"
"1355","09:01:37.250"
"1356","09:01:37.375"
"1357","09:01:37.500"
"1358","09:01:37.625"
"1359","09:01:37.750"
"1360","09:01:37.875"
"1361","09:01:38.000"
"1362","09:01:38.125"
"1363","09:01:38.250"
"1364","09:01:38.375"
"1365","09:01:38.500"
"1366","09:01:38.625"
"1367","09:01:38.750"
"1368","09:01:38.875"
"1369","09:01:39.000"
"1370","09:01:39.125"
"1371","09:01:39.250"
"1372","09:01:39.375"
"1373","09:01:39.500"
"1374","09:01:39.625"
"1375","09:01:39.750"
"1376","09:01:39.875"
"1377","09:01:40.000"
"1378","09:01:40.125"
"1379","09:01:40.250"
"1380","09:01:40.375"
"1381","09:01:40.500"
"1382","09:01:40.625"
"1383","09:01:40.750"
"1384","09:01:40.875"
"1385","09:01:41.000"
"1386","09:01:41.125"
"1387","09:01:41.250"
"1388","09:01:41.375"
"1389","09:01:41.500"
"1390","09:01:41.625"
"1391","09:01:41.750"
"1392","09:01:41.875"
"1393","09:01:42.000"
"1394","09:01:42.125"
"1395","09:01:42.250"
"1396","09:01:42.375"
"1397","09:01:42.500"
"1398","09:01:42.625"
"1399","09:01:42.750"
"1400","09:01:42.875"
"1401","09:01:43.000"
"1402","09:01:43.125"
"1403","09:01:43.250"
"1404","09:01:43.375"
"1405","09:01:43.500"
"1406","09:01:43.625"
"1407","09:01:43.750"
"1408","09:01:43.875"
"1409","09:01:44.000"
"1410","09:01:44.125"
"1411","09:01:44.250"
"1412","09:01:44.375"
"1413","09:01:44.500"
"1414","09:01:44.625"
"1415","09:01:44.750"
"1416","09:01:44.875"
"1417","09:01:45.000"
"1418","09:01:45.125"
"1419","09:01:45.250"
"1420","09:01:45.375"
"1421","09:01:45.500"
"1422","09:01:45.625"
"1423","09:01:45.750"
"1424","09:01:45.875"
"1425","09:01:46.000"
"1426","09:01:46.125"
"1427","09:01:46.250"
"1428","09:01:46.375"
"1429","09:01:46.500"
"1430","09:01:46.625"
"1431","09:01:46.750"
"1432","09:01:46.875"
"1433","09:01:47.000"
"1434","09:01:47.125"
"1435","09:01:47.250"
"1436","09:01:47.375"
"1437","09:01:47.500"
"1438","09:01:47.625"
"1439","09:01:47.750"
"1440","09:01:47.875"
"1441","09:01:48.000"
"1442","09:01:48.125"
"1443","09:01:48.250"
"1444","09:01:48.375"
"1445","09:01:48.500"
"1446","09:01:48.625"
"1447","09:01:48.750"
"1448","09:01:48.875"
"1449","09:01:49.000"
"1450","09:01:49.125"
"1451","09:01:49.250"
"1452","09:01:49.375"
"1453","09:01:49.500"
"1454","09:01:49.625"
"1455","09:01:49.750"
"1456","09:01:49.875"
"1457","09:01:50.000"
"1458","09:01:50.125"
"1459","09:01:50.250"
"1460","09:01:50.375"
"1461","09:01:50.500"
"1462","09:01:50.625"
"1463","09:01:50.750"
"1464","09:01:50.875"
"1465","09:01:51.000"
"1466","09:01:51.125"
"1467","09:01:51.250"
"1468","09:01:51.375"
"1469","09:01:51.500"
"1470","09:01:51.625"
"1471","09:01:51.750"
"1472","09:01:51.875"
"1473","09:01:52.000"
"1474","09:01:52.125"
"1475","09:01:52.250"
"1476","09:01:52.375"
"1477","09:01:52.500"
"1478","09:01:52.625"
"1479","09:01:52.750"
"1480","09:01:52.875"
"1481","09:01:53.000"
"1482","09:01:53.125"
"1483","09:01:53.250"
"1484","09:01:53.375"
"1485","09:01:53.500"
"1486","09:01:53.625"
"1487","09:01:53.750"
"1488","09:01:53.875"
"1489","09:01:54.000"
"1490","09:01:54.125"
"1491","09:01:54.250"
"1492","09:01:54.375"
"1493","09:01:54.500"
"1494","09:01:54.625"
"1495","09:01:54.750"
"1496","09:01:54.875"
"1497","09:01:55.000"
"1498","09:01:55.125"
"1499","09:01:55.250"
"1500","09:01:55.375"
"1501","09:01:55.500"
"1502","09:01:55.625"
"1503","09:01:55.750"
"1504","09:01:55.875"
"1505","09:01:56.000"
"1506","09:01:56.125"
"1507","09:01:56.250"
"1508","09:01:56.375"
"1509","09:01:56.500"
"1510","09:01:56.625"
"1511","09:01:56.750"
"1512","09:01:56.875"
"1513","09:01:57.000"
"1514","09:01:57.125"
"1515","09:01:57.250"
"1516","09:01:57.375"
"1517","09:01:57.500"
"1518","09:01:57.625"
"1519","09:01:57.750"
"1520","09:01:57.875"
"1521","09:01:58.000"
"1522","09:01:58.125"
"1523","09:01:58.250"
"1524","09:01:58.375"
"1525","09:01:58.500"
"1526","09:01:58.625"
"1527","09:01:58.750"
"1528","09:01:58.875"
"1529","09:01:59.000"
"1530","09:01:59.125"
"1531","09:01:59.250"
"1532","09:01:59.375"
"1533","09:01:59.500"
"1534","09:01:59.625"
"1535","09:01:59.750"
"1536","09:01:59.875"
"1537","09:02:00.000"
"1538","09:02:00.125"
"1539","09:02:00.250"
"1540","09:02:00.375"
"1541","09:02:00.500"
"1542","09:02:00.625"
"1543","09:02:00.750"
"1544","09:02:00.875"
"1545","09:02:01.000"
"1546","09:02:01.125"
"1547","09:02:01.250"
"1548","09:02:01.375"
"1549","09:02:01.500"
"1550","09:02:01.625"
"1551","09:02:01.750"
"1552","09:02:01.875"
"1553","09:02:02.000"
"1554","09:02:02.125"
"1555","09:02:02.250"
"1556","09:02:02.375"
"1557","09:02:02.500"
"1558","09:02:02.625"
"1559","09:02:02.750"
"1560","09:02:02.875"
"1561","09:02:03.000"
"1562","09:02:03.125"
"1563","09:02:03.250"
"1564","09:02:03.375"
"1565","09:02:03.500"
"1566","09:02:03.625"
"1567","09:02:03.750"
"1568","09:02:03.875"
"1569","09:02:04.000"
"1570","09:02:04.125"
"1571","09:02:04.250"
"1572","09:02:04.375"
"1573","09:02:04.500"
"1574","09:02:04.625"
"1575","09:02:04.750"
"1576","09:02:04.875"
"1577","09:02:05.000"
"1578","09:02:05.125"
"1579","09:02:05.250"
"1580","09:02:05.375"
"1581","09:02:05.500"
"1582","09:02:05.625"
"1583","09:02:05.750"
"1584","09:02:05.875"
"1585","09:02:06.000"
"1586","09:02:06.125"
"1587","09:02:06.250"
"1588","09:02:06.375"
"1589","09:02:06.500"
"1590","09:02:06.625"
"1591","09:02:06.750"
"1592","09:02:06.875"
"1593","09:02:07.000"
"1594","09:02:07.125"
"1595","09:02:07.250"
"1596","09:02:07.375"
"1597","09:02:07.500"
"1598","09:02:07.625"
"1599","09:02:07.750"
"1600","09:02:07.875"
"1601","09:02:08.000"
"1602","09:02:08.125"
"1603","09:02:08.250"
"1604","09:02:08.375"
"1605","09:02:08.500"
"1606","09:02:08.625"
"1607","09:02:08.750"
"1608","09:02:08.875"
"1609","09:02:09.000"
"1610","09:02:09.125"
"1611","09:02:09.250"
"1612","09:02:09.375"
"1613","09:02:09.500"
"1614","09:02:09.625"
"1615","09:02:09.750"
"1616","09:02:09.875"
"1617","09:02:10.000"
"1618","09:02:10.125"
"1619","09:02:10.250"
"1620","09:02:10.375"
"1621","09:02:10.500"
"1622","09:02:10.625"
"1623","09:02:10.750"
"1624","09:02:10.875"
"1625","09:02:11.000"
"1626","09:02:11.125"
"1627","09:02:11.250"
"1628","09:02:11.375"
"1629","09:02:11.500"
"1630","09:02:11.625"
"1631","09:02:11.750"
"1632","09:02:11.875"
"1633","09:02:12.000"
"1634","09:02:12.125"
"1635","09:02:12.250"
"1636","09:02:12.375"
"1637","09:02:12.500"
"1638","09:02:12.625"
"1639","09:02:12.750"
"1640","09:02:12.875"
"1641","09:02:13.000"
"1642","09:02:13.125"
"1643","09:02:13.250"
"1644","09:02:13.375"
"1645","09:02:13.500"
"1646","09:02:13.625"
"1647","09:02:13.750"
"1648","09:02:13.875"
"1649","09:02:14.000"
"1650","09:02:14.125"
"1651","09:02:14.250"
"1652","09:02:14.375"
"1653","09:02:14.500"
"1654","09:02:14.625"
"1655","09:02:14.750"
"1656","09:02:14.875"
"1657","09:02:15.000"
"1658","09:02:15.125"
"1659","09:02:15.250"
"1660","09:02:15.375"
"1661","09:02:15.500"
"1662","09:02:15.625"
"1663","09:02:15.750"
"1664","09:02:15.875"
"1665","09:02:16.000"
"1666","09:02:16.125"
"1667","09:02:16.250"
"1668","09:02:16.375"
"1669","09:02:16.500"
"1670","09:02:16.625"
"1671","09:02:16.750"
"1672","09:02:16.875"
"1673","09:02:17.000"
"1674","09:02:17.125"
"1675","09:02:17.250"
"1676","09:02:17.375"
"1677","09:02:17.500"
"1678","09:02:17.625"
"1679","09:02:17.750"
"1680","09:02:17.875"
"1681","09:02:18.000"
"1682","09:02:18.125"
"1683","09:02:18.250"
"1684","09:02:18.375"
"1685","09:02:18.500"
"1686","09:02:18.625"
"1687","09:02:18.750"
"1688","09:02:18.875"
"1689","09:02:19.000"
"1690","09:02:19.125"
"1691","09:02:19.250"
"1692","09:02:19.375"
"1693","09:02:19.500"
"1694","09:02:19.625"
"1695","09:02:19.750"
"1696","09:02:19.875"
"1697","09:02:20.000"
"1698","09:02:20.125"
"1699","09:02:20.250"
"1700","09:02:20.375"
"1701","09:02:20.500"
"1702","09:02:20.625"
"1703","09:02:20.750"
"1704","09:02:20.875"
"1705","09:02:21.000"
"1706","09:02:21.125"
"1707","09:02:21.250"
"1708","09:02:21.375"
"1709","09:02:21.500"
"1710","09:02:21.625"
"1711","09:02:21.750"
"1712","09:02:21.875"
"1713","09:02:22.000"
"1714","09:02:22.125"
"1715","09:02:22.250"
"1716","09:02:22.375"
"1717","09:02:22.500"
"1718","09:02:22.625"
"1719","09:02:22.750"
"1720","09:02:22.875"
"1721","09:02:23.000"
"1722","09:02:23.125"
"1723","09:02:23.250"
"1724","09:02:23.375"
"1725","09:02:23.500"
"1726","09:02:23.625"
"1727","09:02:23.750"
"1728","09:02:23.875"
"1729","09:02:24.000"
"1730","09:02:24.125"
"1731","09:02:24.250"
"1732","09:02:24.375"
"1733","09:02:24.500"
"1734","09:02:24.625"
"1735","09:02:24.750"
"1736","09:02:24.875"
"1737","09:02:25.000"
"1738","09:02:25.125"
"1739","09:02:25.250"
"1740","09:02:25.375"
"1741","09:02:25.500"
"1742","09:02:25.625"
"1743","09:02:25.750"
"1744","09:02:25.875"
"1745","09:02:26.000"
"1746","09:02:26.125"
"1747","09:02:26.250"
"1748","09:02:26.375"
"1749","09:02:26.500"
"1750","09:02:26.625"
"1751","09:02:26.750"
"1752","09:02:26.875"
"1753","09:02:27.000"
"1754","09:02:27.125"
"1755","09:02:27.250"
"1756","09:02:27.375"
"1757","09:02:27.500"
"1758","09:02:27.625"
"1759","09:02:27.750"
"1760","09:02:27.875"
"1761","09:02:28.000"
"1762","09:02:28.125"
"1763","09:02:28.250"
"1764","09:02:28.375"
"1765","09:02:28.500"
"1766","09:02:28.625"
"1767","09:02:28.750"
"1768","09:02:28.875"
"1769","09:02:29.000"
"1770","09:02:29.125"
"1771","09:02:29.250"
"1772","09:02:29.375"
"1773","09:02:29.500"
"1774","09:02:29.625"
"1775","09:02:29.750"
"1776","09:02:29.875"
"1777","09:02:30.000"
"1778","09:02:30.125"
"1779","09:02:30.250"
"1780","09:02:30.375"
"1781","09:02:30.500"
"1782","09:02:30.625"
"1783","09:02:30.750"
"1784","09:02:30.875"
"1785","09:02:31.000"
"1786","09:02:31.125"
"1787","09:02:31.250"
"1788","09:02:31.375"
"1789","09:02:31.500"
"1790","09:02:31.625"
"1791","09:02:31.750"
"1792","09:02:31.875"
"1793","09:02:32.000"
"1794","09:02:32.125"
"1795","09:02:32.250"
"1796","09:02:32.375"
"1797","09:02:32.500"
"1798","09:02:32.625"
"1799","09:02:32.750"
"1800","09:02:32.875"
"1801","09:02:33.000"
"1802","09:02:33.125"
"1803","09:02:33.250"
"1804","09:02:33.375"
"1805","09:02:33.500"
"1806","09:02:33.625"
"1807","09:02:33.750"
"1808","09:02:33.875"
"1809","09:02:34.000"
"1810","09:02:34.125"
"1811","09:02:34.250"
"1812","09:02:34.375"
"1813","09:02:34.500"
"1814","09:02:34.625"
"1815","09:02:34.750"
"1816","09:02:34.875"
"1817","09:02:35.000"
"1818","09:02:35.125"
"1819","09:02:35.250"
"1820","09:02:35.375"
"1821","09:02:35.500"
"1822","09:02:35.625"
"1823","09:02:35.750"
"1824","09:02:35.875"
"1825","09:02:36.000"
"1826","09:02:36.125"
"1827","09:02:36.250"
"1828","09:02:36.375"
"1829","09:02:36.500"
"1830","09:02:36.625"
"1831","09:02:36.750"
"1832","09:02:36.875"
"1833","09:02:37.000"
"1834","09:02:37.125"
"1835","09:02:37.250"
"1836","09:02:37.375"
"1837","09:02:37.500"
"1838","09:02:37.625"
"1839","09:02:37.750"
"1840","09:02:37.875"
"1841","09:02:38.000"
"1842","09:02:38.125"
"1843","09:02:38.250"
"1844","09:02:38.375"
"1845","09:02:38.500"
"1846","09:02:38.625"
"1847","09:02:38.750"
"1848","09:02:38.875"
"1849","09:02:39.000"
"1850","09:02:39.125"
"1851","09:02:39.250"
"1852","09:02:39.375"
"1853","09:02:39.500"
"1854","09:02:39.625"
"1855","09:02:39.750"
"1856","09:02:39.875"
"1857","09:02:40.000"
"1858","09:02:40.125"
"1859","09:02:40.250"
"1860","09:02:40.375"
"1861","09:02:40.500"
"1862","09:02:40.625"
"1863","09:02:40.750"
"1864","09:02:40.875"
"1865","09:02:41.000"
"1866","09:02:41.125"
"1867","09:02:41.250"
"1868","09:02:41.375"
"1869","09:02:41.500"
"1870","09:02:41.625"
"1871","09:02:41.750"
"1872","09:02:41.875"
"1873","09:02:42.000"
"1874","09:02:42.125"
"1875","09:02:42.250"
"1876","09:02:42.375"
"1877","09:02:42.500"
"1878","09:02:42.625"
"1879","09:02:42.750"
"1880","09:02:42.875"
"1881","09:02:43.000"
"1882","09:02:43.125"
"1883","09:02:43.250"
"1884","09:02:43.375"
"1885","09:02:43.500"
"1886","09:02:43.625"
"1887","09:02:43.750"
"1888","09:02:43.875"
"1889","09:02:44.000"
"1890","09:02:44.125"
"1891","09:02:44.250"
"1892","09:02:44.375"
"1893","09:02:44.500"
"1894","09:02:44.625"
"1895","09:02:44.750"
"1896","09:02:44.875"
"1897","09:02:45.000"
"1898","09:02:45.125"
"1899","09:02:45.250"
"1900","09:02:45.375"
"1901","09:02:45.500"
"1902","09:02:45.625"
"1903","09:02:45.750"
"1904","09:02:45.875"
"1905","09:02:46.000"
"1906","09:02:46.125"
"1907","09:02:46.250"
"1908","09:02:46.375"
"1909","09:02:46.500"
"1910","09:02:46.625"
"1911","09:02:46.750"
"1912","09:02:46.875"
"1913","09:02:47.000"
"1914","09:02:47.125"
"1915","09:02:47.250"
"1916","09:02:47.375"
"1917","09:02:47.500"
"1918","09:02:47.625"
"1919","09:02:47.750"
"1920","09:02:47.875"
"1921","09:02:48.000"
"1922","09:02:48.125"
"1923","09:02:48.250"
"1924","09:02:48.375"
"1925","09:02:48.500"
"1926","09:02:48.625"
"1927","09:02:48.750"
"1928","09:02:48.875"
"1929","09:02:49.000"
"1930","09:02:49.125"
"1931","09:02:49.250"
"1932","09:02:49.375"
"1933","09:02:49.500"
"1934","09:02:49.625"
"1935","09:02:49.750"
"1936","09:02:49.875"
"1937","09:02:50.000"
"1938","09:02:50.125"
"1939","09:02:50.250"
"1940","09:02:50.375"
"1941","09:02:50.500"
"1942","09:02:50.625"
"1943","09:02:50.750"
"1944","09:02:50.875"
"1945","09:02:51.000"
"1946","09:02:51.125"
"1947","09:02:51.250"
"1948","09:02:51.375"
"1949","09:02:51.500"
"1950","09:02:51.625"
"1951","09:02:51.750"
"1952","09:02:51.875"
"1953","09:02:52.000"
"1954","09:02:52.125"
"1955","09:02:52.250"
"1956","09:02:52.375"
"1957","09:02:52.500"
"1958","09:02:52.625"
"1959","09:02:52.750"
"1960","09:02:52.875"
"1961","09:02:53.000"
"1962","09:02:53.125"
"1963","09:02:53.250"
"1964","09:02:53.375"
"1965","09:02:53.500"
"1966","09:02:53.625"
"1967","09:02:53.750"
"1968","09:02:53.875"
"1969","09:02:54.000"
"1970","09:02:54.125"
"1971","09:02:54.250"
"1972","09:02:54.375"
"1973","09:02:54.500"
"1974","09:02:54.625"
"1975","09:02:54.750"
"1976","09:02:54.875"
"1977","09:02:55.000"
"1978","09:02:55.125"
"1979","09:02:55.250"
"1980","09:02:55.375"
"1981","09:02:55.500"
"1982","09:02:55.625"
"1983","09:02:55.750"
"1984","09:02:55.875"
"1985","09:02:56.000"
"1986","09:02:56.125"
"1987","09:02:56.250"
"1988","09:02:56.375"
"1989","09:02:56.500"
"1990","09:02:56.625"
"1991","09:02:56.750"
"1992","09:02:56.875"
"1993","09:02:57.000"
"1994","09:02:57.125"
"1995","09:02:57.250"
"1996","09:02:57.375"
"1997","09:02:57.500"
"1998","09:02:57.625"
"1999","09:02:57.750"
"2000","09:02:57.875"
"2001","09:02:58.000"
"2002","09:02:58.125"
"2003","09:02:58.250"
"2004","09:02:58.375"
"2005","09:02:58.500"
"2006","09:02:58.625"
"2007","09:02:58.750"
"2008","09:02:58.875"
"2009","09:02:59.000"
"2010","09:02:59.125"
"2011","09:02:59.250"
"2012","09:02:59.375"
"2013","09:02:59.500"
"2014","09:02:59.625"
"2015","09:02:59.750"
"2016","09:02:59.875"
"2017","09:03:00.000"
"2018","09:03:00.125"
"2019","09:03:00.250"
"2020","09:03:00.375"
"2021","09:03:00.500"
"2022","09:03:00.625"
"2023","09:03:00.750"
"2024","09:03:00.875"
"2025","09:03:01.000"
"2026","09:03:01.125"
"2027","09:03:01.250"
"2028","09:03:01.375"
"2029","09:03:01.500"
"2030","09:03:01.625"
"2031","09:03:01.750"
"2032","09:03:01.875"
"2033","09:03:02.000"
"2034","09:03:02.125"
"2035","09:03:02.250"
"2036","09:03:02.375"
"2037","09:03:02.500"
"2038","09:03:02.625"
"2039","09:03:02.750"
"2040","09:03:02.875"
"2041","09:03:03.000"
"2042","09:03:03.125"
"2043","09:03:03.250"
"2044","09:03:03.375"
"2045","09:03:03.500"
"2046","09:03:03.625"
"2047","09:03:03.750"
"2048","09:03:03.875"
"2049","09:03:04.000"
"2050","09:03:04.125"
"2051","09:03:04.250"
"2052","09:03:04.375"
"2053","09:03:04.500"
"2054","09:03:04.625"
"2055","09:03:04.750"
"2056","09:03:04.875"
"2057","09:03:05.000"
"2058","09:03:05.125"
"2059","09:03:05.250"
"2060","09:03:05.375"
"2061","09:03:05.500"
"2062","09:03:05.625"
"2063","09:03:05.750"
"2064","09:03:05.875"
"2065","09:03:06.000"
"2066","09:03:06.125"
"2067","09:03:06.250"
"2068","09:03:06.375"
"2069","09:03:06.500"
"2070","09:03:06.625"
"2071","09:03:06.750"
"2072","09:03:06.875"
"2073","09:03:07.000"
"2074","09:03:07.125"
"2075","09:03:07.250"
"2076","09:03:07.375"
"2077","09:03:07.500"
"2078","09:03:07.625"
"2079","09:03:07.750"
"2080","09:03:07.875"
"2081","09:03:08.000"
"2082","09:03:08.125"
"2083","09:03:08.250"
"2084","09:03:08.375"
"2085","09:03:08.500"
"2086","09:03:08.625"
"2087","09:03:08.750"
"2088","09:03:08.875"
"2089","09:03:09.000"
"2090","09:03:09.125"
"2091","09:03:09.250"
"2092","09:03:09.375"
"2093","09:03:09.500"
"2094","09:03:09.625"
"2095","09:03:09.750"
"2096","09:03:09.875"
